corner,temp_c,vdd,band,corner_id,tp1,tp2,tp3,tp4,tp5,tp6,tp7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,sw1hi,sw1lo,sw7hi,sw7lo,k1,k2,k3,k4,k5,k6,k7,kvco_min,kvco_max,kvco_mean,kvco_over_f_max,fine_ratio,verdict
ff,125.0,3.3,band1,ff_125c_3.30v_band1,5.926531e-07,4.929332e-07,4.191067e-07,3.629587e-07,3.194397e-07,2.84508e-07,2.563689e-07,6749310.0,8114690.0,9544110.0,11020500.0,12521900.0,14059400.0,15602500.0,7.84225e-05,8.680816e-05,9.519482e-05,0.0001041186,0.0001119394,0.0001193125,0.0001274445,3.368875,-0.06365979,3.415998,-0.0993211,4551266.666666668,4658000.0,4843016.666666666,4962983.333333333,5064833.333333335,5134333.333333333,5143666.666666662,4551266.666666668,5143666.666666662,4918438.888888888,0.674330659973637,2.311717790411168,PASS
ff,125.0,3.3,band2,ff_125c_3.30v_band2,3.595413e-07,2.981263e-07,2.528237e-07,2.184499e-07,1.917832e-07,1.70586e-07,1.532045e-07,11125300.0,13417100.0,15821300.0,18310800.0,20856900.0,23448600.0,26108900.0,8.794067e-05,9.68877e-05,0.0001068283,0.0001174969,0.0001276861,0.0001371612,0.0001477705,3.398413,-0.0903622,3.421735,-0.1172547,7639333.333333335,7826666.666666667,8156166.666666665,8392666.666666666,8563000.000000002,8753333.333333332,8867666.666666659,7639333.333333335,8867666.666666659,8324222.222222221,0.6866631311814814,2.346804131124554,PASS
ff,125.0,3.3,band3,ff_125c_3.30v_band3,2.204593e-07,1.821428e-07,1.540011e-07,1.326873e-07,1.161685e-07,1.029995e-07,9.22457e-08,18143900.0,21960800.0,25973800.0,30146100.0,34432700.0,38835100.0,43362500.0,0.0001085715,0.0001225404,0.0001369137,0.0001508216,0.000165652,0.00018065,0.000195731,3.372504,-0.08949311,3.433961,-0.1393401,12723000.000000004,13049833.333333334,13642166.666666664,14098166.666666664,14481666.66666667,14882999.999999998,15091333.333333319,12723000.000000004,15091333.333333319,14010333.333333332,0.7012274097630611,2.3899216816671167,PASS
ff,125.0,3.3,band4,ff_125c_3.30v_band4,1.259109e-07,1.037384e-07,8.747111e-08,7.509618e-08,6.559198e-08,5.797856e-08,5.176655e-08,31768500.0,38558500.0,45729400.0,53265000.0,60983100.0,68991000.0,77270000.0,0.0001223815,0.0001372249,0.0001536755,0.0001704517,0.0001872244,0.0002054334,0.000222397,3.367339,-0.1077809,3.441243,-0.1697109,22633333.33333334,23268166.666666668,24510833.33333333,25422833.33333333,26210000.000000007,27144833.33333333,27596666.66666664,22633333.33333334,27596666.66666664,25278611.11111111,0.7124457665087536,2.4322835513165555,PASS
ff,125.0,3.3,band5,ff_125c_3.30v_band5,7.585907e-08,6.215297e-08,5.208963e-08,4.450357e-08,3.861639e-08,3.395505e-08,3.018328e-08,52729400.0,64357300.0,76790700.0,89880400.0,103583000.0,117803000.0,132524000.0,0.0001621783,0.0001864043,0.000210817,0.000236606,0.0002621232,0.0002889644,0.0003145806,3.318655,-0.1006544,3.355593,-0.1073867,38759666.66666667,40102166.66666667,42538499.99999999,44653833.33333333,46537666.66666668,48234999.99999999,49069999.999999955,38759666.66666667,49069999.999999955,44330333.33333333,0.7350674702664296,2.5132848088542636,PASS
ff,125.0,3.3,band6,ff_125c_3.30v_band6,4.403793e-08,3.575031e-08,2.969497e-08,2.51639e-08,2.16825e-08,1.895554e-08,1.677663e-08,90830800.0,111887000.0,134703000.0,158958000.0,184481000.0,211020000.0,238427000.0,0.0002224555,0.000258712,0.0002948166,0.000334176,0.0003733968,0.0004131425,0.0004522443,3.311929,-0.01411735,3.322099,-0.04039132,70187333.33333334,73120333.33333334,78451666.66666666,82963333.33333333,86770000.00000001,89909999.99999999,91356666.66666658,70187333.33333334,91356666.66666658,81997888.88888888,0.7727261384170716,2.6249576134967434,PASS
ff,125.0,3.3,band7,ff_125c_3.30v_band7,2.543111e-08,2.045475e-08,1.688285e-08,1.42638e-08,1.229584e-08,1.078243e-08,9.596014e-09,157288000.0,195554000.0,236927000.0,280430000.0,325313000.0,370974000.0,416840000.0,0.0003228241,0.0003824878,0.0004405418,0.000501823,0.0005602031,0.0006210454,0.0006810709,3.317825,-0.02124886,3.332558,-0.03466809,127553333.33333336,132731666.66666667,141459999.99999997,147309999.99999997,150906666.6666667,152544999.99999997,152886666.66666654,127553333.33333336,152886666.66666654,144195555.55555552,0.8109540036959804,2.6501703880779206,PASS
ff,125.0,3.63,band0,ff_125c_3.63v_band0,1.008225e-06,8.436573e-07,7.221376e-07,6.28093e-07,5.553554e-07,4.970009e-07,4.499118e-07,3967370.0,4741260.0,5539110.0,6368480.0,7202590.0,8048270.0,8890630.0,7.689285e-05,8.243173e-05,8.811303e-05,9.336529e-05,9.947548e-05,0.0001060224,0.0001127125,3.67452,-0.04675745,3.697899,-0.0530316,2579633.333333334,2619566.666666667,2712033.333333333,2772466.666666666,2799650.0000000005,2813399.9999999995,2807866.666666664,2579633.333333334,2813399.9999999995,2735144.444444444,0.6502124413234294,2.24093795133804,PASS
ff,125.0,3.63,band1,ff_125c_3.63v_band1,6.315736e-07,5.282889e-07,4.506951e-07,3.917957e-07,3.460378e-07,3.09239e-07,2.791634e-07,6333390.0,7571620.0,8875180.0,10209400.0,11559400.0,12935000.0,14328500.0,8.634093e-05,9.39915e-05,0.0001034682,0.0001100291,0.0001181535,0.0001276486,0.0001360453,3.701826,-0.07740606,3.714089,-0.08210601,4127433.3333333344,4236316.666666667,4396299.999999999,4473699.999999999,4542666.666666668,4615166.666666666,4644999.999999996,4127433.3333333344,4644999.999999996,4441727.777777777,0.6516941690521718,2.2623744945439963,PASS
ff,125.0,3.63,band2,ff_125c_3.63v_band2,3.856992e-07,3.214602e-07,2.736518e-07,2.375367e-07,2.09099e-07,1.86461e-07,1.683649e-07,10370800.0,12443200.0,14617100.0,16839500.0,19129700.0,21452200.0,23757900.0,9.543685e-05,0.0001051676,0.000115293,0.0001245494,0.0001357346,0.0001460569,0.0001563741,3.723749,-0.08400946,3.7501,-0.1218803,6908000.000000002,7077166.666666667,7327166.666666666,7520999.999999999,7687833.333333335,7713666.666666665,7685666.6666666595,6908000.000000002,7713666.666666665,7437277.777777777,0.6661009758167163,2.2908454506884715,PASS
ff,125.0,3.63,band3,ff_125c_3.63v_band3,2.387483e-07,1.983231e-07,1.684068e-07,1.456937e-07,1.279169e-07,1.137886e-07,1.022282e-07,16754000.0,20169100.0,23752000.0,27454900.0,31270300.0,35152900.0,39128100.0,0.0001160806,0.0001306538,0.0001447701,0.0001600989,0.0001753172,0.0001908086,0.0002067749,3.738138,-0.1087832,3.767031,-0.1431235,11383666.66666667,11663333.333333334,12142999.999999998,12530499.999999998,12830000.000000004,13096333.333333332,13250666.666666655,11383666.66666667,13250666.666666655,12430055.555555554,0.6794596315307789,2.335448251163901,PASS
ff,125.0,3.63,band4,ff_125c_3.63v_band4,1.368609e-07,1.133928e-07,9.604874e-08,8.287275e-08,7.259028e-08,6.442571e-08,5.770617e-08,29226700.0,35275600.0,41645500.0,48266800.0,55103800.0,62087000.0,69316700.0,0.0001306754,0.0001472792,0.0001641888,0.0001808547,0.0001992588,0.0002167232,0.0002347004,3.722355,-0.1131956,3.746287,-0.1736109,20163000.000000004,20698000.0,21651999.999999996,22430499.999999996,23033666.66666667,23688166.666666664,24098999.999999978,20163000.000000004,24098999.999999978,22272222.22222222,0.6898828810642325,2.371690953819624,PASS
ff,125.0,3.63,band5,ff_125c_3.63v_band5,8.338894e-08,6.874306e-08,5.791942e-08,4.972952e-08,4.335306e-08,3.827358e-08,3.413254e-08,47968000.0,58187700.0,69061500.0,80435100.0,92265700.0,104511000.0,117190000.0,0.0001714238,0.0001964219,0.0002233058,0.0002473529,0.0002747447,0.0003009247,0.0003298817,3.693793,-0.09120672,3.75956,-0.1763621,34065666.66666667,35155833.333333336,37078999.99999999,38673666.666666664,40126500.00000001,41540499.99999999,42263333.3333333,34065666.66666667,42263333.3333333,38456666.666666664,0.71017483878141,2.4430870580386923,PASS
ff,125.0,3.63,band6,ff_125c_3.63v_band6,4.885806e-08,3.995148e-08,3.339836e-08,2.844405e-08,2.461317e-08,2.157254e-08,1.91339e-08,81869800.0,100121000.0,119766000.0,140627000.0,162515000.0,185421000.0,209053000.0,0.0002336954,0.0002709241,0.0003108072,0.0003489782,0.0003909195,0.0004302086,0.0004708857,3.639162,-0.02124921,3.647953,-0.09651866,60837333.33333334,63160333.333333336,67509999.99999999,71248333.33333333,74656666.66666669,77563333.33333333,78773333.33333327,60837333.33333334,78773333.33333327,70657333.33333333,0.7430985947606241,2.5534812592677643,PASS
ff,125.0,3.63,band7,ff_125c_3.63v_band7,2.864336e-08,2.318521e-08,1.920782e-08,1.62482e-08,1.399524e-08,1.22431e-08,1.085763e-08,139648000.0,172524000.0,208249000.0,246181000.0,285811000.0,326715000.0,368404000.0,0.0003429934,0.0003972322,0.0004592324,0.000521909,0.0005815348,0.0006439716,0.0007071456,3.643951,-0.01699798,3.656027,-0.02963028,109586666.66666669,114335000.0,122761666.66666664,129269999.99999999,134223333.33333337,137654999.99999997,138963333.33333322,109586666.66666669,138963333.33333322,127086666.66666664,0.7847349526428354,2.638090054995417,PASS
ss,-40.0,2.97,band0,ss_-40c_2.97v_band0,8.844414e-07,7.480508e-07,6.386726e-07,5.537522e-07,4.862181e-07,4.32567e-07,3.892863e-07,4522630.0,5347230.0,6262990.0,7223450.0,8226760.0,9247120.0,10275200.0,3.511649e-05,3.885563e-05,4.26925e-05,4.71407e-05,5.107549e-05,5.575402e-05,6.059694e-05,3.014664,-0.05140082,3.0568,-0.05764592,2748666.6666666674,2900600.0,3127033.333333333,3272949.9999999995,3372783.333333334,3414066.666666666,3426933.33333333,2748666.6666666674,3426933.33333333,3195872.2222222215,0.607758465022933,2.2719523816894154,PASS
ss,-40.0,2.97,band1,ss_-40c_2.97v_band1,5.394176e-07,4.561171e-07,3.878888e-07,3.358345e-07,2.945964e-07,2.614542e-07,2.341627e-07,7415400.0,8769680.0,10312200.0,11910600.0,13577900.0,15299000.0,17082100.0,4.249113e-05,4.742927e-05,5.27776e-05,5.885751e-05,6.406295e-05,7.092359e-05,7.693971e-05,3.036422,-0.08700373,3.065505,-0.08858049,4514266.666666668,4828000.0,5234866.666666666,5442833.333333332,5647333.333333335,5840333.333333332,5943666.666666661,4514266.666666668,5943666.666666661,5370388.888888888,0.6087691380999902,2.3035979178466435,PASS
ss,-40.0,2.97,band2,ss_-40c_2.97v_band2,3.15099e-07,2.657645e-07,2.25974e-07,1.950284e-07,1.705059e-07,1.511638e-07,1.352765e-07,12694400.0,15050900.0,17701200.0,20509800.0,23459600.0,26461400.0,29569100.0,4.867606e-05,5.450304e-05,6.140697e-05,6.822865e-05,7.571203e-05,8.302895e-05,9.059657e-05,3.061819,-0.113972,3.070562,-0.1141823,7855000.000000002,8344666.666666667,9098166.666666666,9597333.333333332,9919333.333333336,10182499.999999998,10358999.99999999,7855000.000000002,10358999.99999999,9374833.333333332,0.6187767834635747,2.329302684648349,PASS
ss,-40.0,2.97,band3,ss_-40c_2.97v_band3,1.897117e-07,1.594502e-07,1.350752e-07,1.162337e-07,1.013779e-07,8.962264e-08,8.005262e-08,21084600.0,25086200.0,29613100.0,34413400.0,39456300.0,44631600.0,49967100.0,6.394148e-05,7.307333e-05,8.203671e-05,9.25444e-05,0.0001031377,0.0001136543,0.0001247322,3.069486,-0.1077753,3.089876,-0.1314479,13338666.66666667,14214166.666666668,15545333.33333333,16405333.33333333,17030333.333333336,17517999.999999996,17784999.999999985,13338666.66666667,17784999.999999985,16045833.33333333,0.6326260240491481,2.3698386500099597,PASS
ss,-40.0,2.97,band4,ss_-40c_2.97v_band4,1.121173e-07,9.38842e-08,7.930479e-08,6.808296e-08,5.928812e-08,5.233274e-08,4.6664e-08,35676900.0,42605700.0,50438300.0,58751800.0,67467100.0,76434000.0,85719200.0,7.030966e-05,8.012399e-05,9.100642e-05,0.0001022605,0.0001146077,0.000126883,0.0001385022,3.054526,-0.1355904,3.10849,-0.1544054,23096000.000000004,24602333.333333336,26910166.666666664,28381333.33333333,29470333.33333334,30420166.66666666,30950666.666666638,23096000.000000004,30950666.666666638,27801277.777777772,0.6473656623753746,2.4026526968430555,PASS
ss,-40.0,2.97,band5,ss_-40c_2.97v_band5,6.617799e-08,5.528328e-08,4.658143e-08,3.993246e-08,3.476392e-08,3.071365e-08,2.745291e-08,60443100.0,72354600.0,85871100.0,100169000.0,115062000.0,130235000.0,145704000.0,9.91576e-05,0.0001143452,0.0001311714,0.0001483679,0.0001663228,0.0001838525,0.0002024491,3.023556,-0.1005957,3.093969,-0.1351842,39705000.00000001,42380000.0,46357333.33333333,48651499.99999999,50110000.00000001,51069999.99999999,51563333.33333329,39705000.00000001,51563333.33333329,47367166.66666666,0.6568988023446847,2.4105977357216952,PASS
ss,-40.0,2.97,band6,ss_-40c_2.97v_band6,3.73409e-08,3.123434e-08,2.641714e-08,2.276072e-08,1.99454e-08,1.77337e-08,1.595897e-08,107121000.0,128064000.0,151417000.0,175741000.0,200548000.0,225559000.0,250643000.0,0.000143059,0.0001668844,0.0001913704,0.0002176775,0.0002435617,0.0002703585,0.0002965928,3.02537,-0.05756886,3.034779,-0.0711933,69810000.00000001,73826666.66666667,79461666.66666666,81884999.99999999,83030000.00000001,83491666.66666666,83613333.33333325,69810000.00000001,83613333.33333325,79734444.44444443,0.6516929453608538,2.3398119883122823,PASS
ss,-40.0,2.97,band7,ss_-40c_2.97v_band7,2.214687e-08,1.865893e-08,1.592123e-08,1.384807e-08,1.225737e-08,1.10079e-08,1.000855e-08,180612000.0,214375000.0,251237000.0,288849000.0,326334000.0,363376000.0,399658000.0,0.0002153935,0.0002509017,0.0002890792,0.0003297961,0.0003675,0.0004078243,0.0004485632,3.032288,-0.04311674,3.042796,-0.05165301,112543333.33333336,117708333.33333334,124123333.33333331,125161666.66666664,124211666.6666667,122206666.66666664,120939999.9999999,112543333.33333336,125161666.66666664,121692222.22222221,0.6231221255139933,2.212798706619715,PASS
ss,-40.0,3.3,band0,ss_-40c_3.30v_band0,9.965346e-07,8.491657e-07,7.279645e-07,6.340417e-07,5.597227e-07,4.997161e-07,4.565001e-07,4013910.0,4710510.0,5494770.0,6308730.0,7146400.0,8004550.0,8762320.0,3.865359e-05,4.220162e-05,4.68627e-05,5.046897e-05,5.524876e-05,6.050577e-05,6.43659e-05,3.365569,-0.05638674,3.392735,-0.05752195,2322000.0000000005,2468100.0,2663699.9999999995,2752716.666666666,2826366.6666666674,2693199.9999999995,2525899.9999999977,2322000.0000000005,2826366.6666666674,2638005.555555555,0.5784883069127111,2.182988656945472,PASS
ss,-40.0,3.3,band1,ss_-40c_3.30v_band1,6.170072e-07,5.246013e-07,4.493506e-07,3.904733e-07,3.438838e-07,3.067258e-07,2.76114e-07,6482910.0,7624840.0,8901740.0,10244000.0,11631800.0,13041000.0,14486800.0,4.625665e-05,5.170355e-05,5.641127e-05,6.225322e-05,6.895054e-05,7.489346e-05,8.117158e-05,3.365176,-0.06882458,3.409523,-0.07168266,3806433.333333334,4031383.3333333335,4365266.666666666,4550099.999999999,4661666.666666668,4758333.333333333,4819333.333333329,3806433.333333334,4819333.333333329,4446605.555555555,0.5871488781015523,2.2346137768378704,PASS
ss,-40.0,3.3,band2,ss_-40c_3.30v_band2,3.649056e-07,3.097589e-07,2.648042e-07,2.297874e-07,2.019033e-07,1.797599e-07,1.614834e-07,10961700.0,12913300.0,15105500.0,17407400.0,19811500.0,22251900.0,24770300.0,5.32953e-05,5.972169e-05,6.605903e-05,7.270287e-05,7.985416e-05,8.808974e-05,9.525656e-05,3.393016,-0.08555203,3.419286,-0.1373292,6505333.333333335,6906333.333333334,7490166.666666665,7843333.333333332,8074166.666666669,8264666.666666665,8394666.666666659,6505333.333333335,8394666.666666659,7671444.444444443,0.5934602601178043,2.259713365627594,PASS
ss,-40.0,3.3,band3,ss_-40c_3.30v_band3,2.234012e-07,1.889332e-07,1.611407e-07,1.392329e-07,1.22124e-07,1.083454e-07,9.712468e-08,17905000.0,21171500.0,24823000.0,28728800.0,32753600.0,36919000.0,41184200.0,6.858214e-05,7.673128e-05,8.69081e-05,9.82607e-05,0.0001091072,0.0001193041,0.0001308958,3.416721,-0.1236428,3.429301,-0.1388379,10888333.333333336,11530000.0,12595499.999999998,13217666.666666664,13650333.333333336,14050999.999999998,14217333.33333332,10888333.333333336,14217333.33333332,12932888.888888886,0.6081169133389185,2.300150795867076,PASS
ss,-40.0,3.3,band4,ss_-40c_3.30v_band4,1.333103e-07,1.123608e-07,9.538363e-08,8.224143e-08,7.184735e-08,6.354433e-08,5.675295e-08,30005200.0,35599600.0,41935900.0,48637300.0,55673600.0,62948200.0,70480900.0,7.55297e-05,8.483156e-05,9.704788e-05,0.0001093854,0.0001207702,0.0001327415,0.0001457882,3.414106,-0.1403552,3.449487,-0.1554111,18648000.000000004,19884500.0,21729499.999999996,22896166.666666664,23851500.000000004,24678833.33333333,25108999.999999978,18648000.000000004,25108999.999999978,22486499.999999996,0.6214922746723902,2.348956180928639,PASS
ss,-40.0,3.3,band5,ss_-40c_3.30v_band5,7.983746e-08,6.69692e-08,5.661164e-08,4.856789e-08,4.225986e-08,3.725577e-08,3.317468e-08,50101800.0,59729000.0,70656800.0,82358900.0,94652500.0,107366000.0,120574000.0,0.0001050922,0.0001206183,0.0001376179,0.0001558616,0.0001732106,0.0001922616,0.0002107525,3.398452,-0.1427971,3.419233,-0.1430721,32090666.666666675,34258333.333333336,37716499.99999999,39992833.33333333,41678500.00000001,43202499.99999999,44026666.66666663,32090666.666666675,44026666.66666663,39151222.22222222,0.6405092564871258,2.406580202707288,PASS
ss,-40.0,3.3,band6,ss_-40c_3.30v_band6,4.507309e-08,3.763315e-08,3.16923e-08,2.712187e-08,2.35886e-08,2.080729e-08,1.857129e-08,88744800.0,106289000.0,126214000.0,147482000.0,169573000.0,192240000.0,215386000.0,0.0001506857,0.0001750601,0.0002015231,0.0002279595,0.0002558271,0.0002837782,0.0003121202,3.346406,-0.0905794,3.358285,-0.09588675,58480666.66666668,62448666.66666667,68654999.99999999,72264999.99999999,74596666.66666669,76354999.99999999,77153333.33333327,58480666.66666668,77153333.33333327,70356222.22222221,0.6589756996090664,2.427026710297392,PASS
ss,-40.0,3.3,band7,ss_-40c_3.30v_band7,2.63049e-08,2.194029e-08,1.850145e-08,1.590401e-08,1.391675e-08,1.236082e-08,1.112091e-08,152063000.0,182313000.0,216199000.0,251509000.0,287424000.0,323603000.0,359683000.0,0.000226557,0.0002633991,0.0003051037,0.0003458514,0.0003890687,0.0004321332,0.0004738372,3.355588,-0.04158764,3.369099,-0.04978221,100833333.33333336,106893333.33333334,115326666.66666666,118708333.33333331,120156666.66666669,120431666.66666664,120266666.66666655,100833333.33333336,120431666.66666664,115344444.44444443,0.6631023545065753,2.365355148852778,PASS
ss,-40.0,3.63,band0,ss_-40c_3.63v_band0,1.08372e-06,9.259765e-07,7.98366e-07,6.972972e-07,6.176441e-07,5.535205e-07,5.002963e-07,3690990.0,4319760.0,5010230.0,5736430.0,6476220.0,7226470.0,7995260.0,4.293327e-05,4.693134e-05,5.032136e-05,5.51508e-05,5.950833e-05,6.503252e-05,6.929614e-05,3.702687,-0.05103289,3.697711,-0.08023224,2095900.0000000005,2198733.3333333335,2361116.6666666665,2443316.6666666665,2483400.0000000005,2531733.333333333,2562633.333333331,2095900.0000000005,2562633.333333331,2391261.1111111105,0.5678422320298891,2.166155963576168,PASS
ss,-40.0,3.63,band1,ss_-40c_3.63v_band1,6.777734e-07,5.788758e-07,4.976051e-07,4.343487e-07,3.848112e-07,3.43737e-07,3.105388e-07,5901680.0,6909950.0,8038500.0,9209190.0,10394700.0,11636800.0,12880800.0,5.11297e-05,5.661304e-05,6.168946e-05,6.734796e-05,7.403816e-05,8.139534e-05,8.661072e-05,3.711688,-0.06355534,3.700335,-0.1142689,3360900.000000001,3561366.666666667,3832066.666666666,3926999.9999999995,4046016.6666666674,4143499.9999999995,4146666.666666663,3360900.000000001,4146666.666666663,3877288.8888888885,0.5694819102357297,2.1825649645524665,PASS
ss,-40.0,3.63,band2,ss_-40c_3.63v_band2,4.042481e-07,3.443205e-07,2.959729e-07,2.58191e-07,2.278624e-07,2.036358e-07,1.836132e-07,9894910.0,11617100.0,13514800.0,15492400.0,17554500.0,19642900.0,21784900.0,5.814227e-05,6.420658e-05,7.102593e-05,7.863673e-05,8.631438e-05,9.391673e-05,0.0001024208,3.732962,-0.0797237,3.72835,-0.1144985,5740633.333333335,6033150.0,6458833.333333332,6732833.333333332,6917500.000000002,7050666.666666666,7139999.9999999935,5740633.333333335,7139999.9999999935,6605549.999999999,0.58016023726677,2.2016268970612165,PASS
ss,-40.0,3.63,band3,ss_-40c_3.63v_band3,2.507776e-07,2.132868e-07,1.827298e-07,1.588498e-07,1.398402e-07,1.245393e-07,1.120276e-07,15950400.0,18754100.0,21890200.0,25181000.0,28604100.0,32118400.0,35705500.0,7.386025e-05,8.336985e-05,9.32343e-05,0.0001054694,0.0001154684,0.0001259533,0.0001374151,3.739824,-0.1054202,3.759985,-0.1522715,9345666.666666668,9899666.666666668,10711499.999999998,11189833.333333332,11562333.333333336,11835666.666666664,11956999.999999989,9345666.666666668,11956999.999999989,10975055.555555554,0.5859205202795333,2.23853320292908,PASS
ss,-40.0,3.63,band4,ss_-40c_3.63v_band4,1.507993e-07,1.278294e-07,1.092177e-07,9.458357e-08,8.306548e-08,7.371681e-08,6.614852e-08,26525300.0,31291700.0,36624100.0,42290600.0,48154800.0,54261700.0,60470000.0,8.132333e-05,9.246748e-05,0.0001039204,0.000115968,0.0001281307,0.0001410098,0.0001532306,3.775726,-0.1362495,3.779129,-0.1634558,15888000.000000004,16831333.333333336,18331499.999999996,19217833.333333332,19951833.33333334,20525333.333333332,20694333.333333313,15888000.000000004,20694333.333333313,18858166.666666664,0.5989753179040389,2.2797103143037023,PASS
